Cycle ID,Cycle time [mS],Origin Addr,Destiny Addr,Distance (m),RX Power (dBm),Active
132,142,B3,B4,-999.00,-999.00,0
132,142,C1,B2,-999.00,-999.00,0
133,143,C1,B3,32.02,-92.85,1
133,143,C1,B4,-999.00,-999.00,0
133,143,B3,B2,-999.00,-999.00,0
133,143,B3,B4,-999.00,-999.00,0
133,143,C1,B2,-999.00,-999.00,0
134,142,C1,B3,32.02,-90.84,1
134,142,C1,B4,-999.00,-999.00,0
134,142,B3,B2,-999.00,-999.00,0
134,142,B3,B4,-999.00,-999.00,0
134,142,C1,B2,-999.00,-999.00,0
135,142,C1,B3,32.03,-90.76,1
135,142,C1,B4,-999.00,-999.00,0
135,142,B3,B2,-999.00,-999.00,0
135,142,B3,B4,-999.00,-999.00,0
135,142,C1,B2,-999.00,-999.00,0
136,143,C1,B3,32.02,-91.57,1
136,143,C1,B4,-999.00,-999.00,0
136,143,B3,B2,-999.00,-999.00,0
136,143,B3,B4,-999.00,-999.00,0
136,143,C1,B2,-999.00,-999.00,0
137,252,C1,B3,32.05,-89.87,1
137,252,C1,B4,-999.00,-999.00,0
137,252,B3,B2,-999.00,-999.00,0
137,252,B3,B4,-999.00,-999.00,0
137,252,C1,B2,-999.00,-999.00,0
138,142,C1,B3,32.12,-84.74,1
138,142,C1,B4,-999.00,-999.00,0
138,142,B3,B2,-999.00,-999.00,0
138,142,B3,B4,-999.00,-999.00,0
138,142,C1,B2,-999.00,-999.00,0
139,143,C1,B3,32.18,-81.01,1
139,143,C1,B4,-999.00,-999.00,0
139,143,B3,B2,-999.00,-999.00,0
139,143,B3,B4,-999.00,-999.00,0
139,143,C1,B2,-999.00,-999.00,0
140,142,C1,B3,32.23,-75.64,1
140,142,C1,B4,-999.00,-999.00,0
140,142,B3,B2,-999.00,-999.00,0
140,142,B3,B4,-999.00,-999.00,0
140,142,C1,B2,-999.00,-999.00,0
141,142,C1,B3,32.19,-80.13,1
141,142,C1,B4,-999.00,-999.00,0
141,142,B3,B2,-999.00,-999.00,0
141,142,B3,B4,-999.00,-999.00,0
141,142,C1,B2,-999.00,-999.00,0
142,143,C1,B3,32.16,-84.16,1
142,143,C1,B4,-999.00,-999.00,0
142,143,B3,B2,-999.00,-999.00,0
142,143,B3,B4,-999.00,-999.00,0
142,143,C1,B2,-999.00,-999.00,0
143,142,C1,B3,32.12,-85.48,1
143,142,C1,B4,-999.00,-999.00,0
143,142,B3,B2,-999.00,-999.00,0
143,142,B3,B4,-999.00,-999.00,0
143,142,C1,B2,-999.00,-999.00,0
144,537,C1,B3,32.07,-89.76,1
144,537,C1,B4,-999.00,-999.00,0
144,537,B3,B2,31.45,-99.67,1
144,537,B3,B4,-999.00,-999.00,0
144,537,C1,B2,-999.00,-999.00,0
145,247,C1,B3,32.03,-91.95,1
145,247,C1,B4,-999.00,-999.00,0
145,247,B3,B2,31.34,-100.45,1
145,247,B3,B4,-999.00,-999.00,0
145,247,C1,B2,-999.00,-999.00,0
146,558,C1,B3,32.10,-89.38,1
146,558,C1,B4,17.90,-88.71,1
146,558,B3,B2,-999.00,-999.00,0
146,558,B3,B4,-999.00,-999.00,0
146,558,C1,B2,62.23,-99.64,1
147,258,C1,B3,32.09,-88.19,1
147,258,C1,B4,17.89,-88.60,1
147,258,B3,B2,-999.00,-999.00,0
147,258,B3,B4,-999.00,-999.00,0
147,258,C1,B2,62.28,-99.60,1
148,368,C1,B3,32.04,-88.17,1
148,368,C1,B4,17.79,-94.06,1
148,368,B3,B2,-999.00,-999.00,0
148,368,B3,B4,-999.00,-999.00,0
148,368,C1,B2,62.21,-101.90,1
149,258,C1,B3,32.01,-92.87,1
149,258,C1,B4,17.84,-98.88,1
149,258,B3,B2,-999.00,-999.00,0
149,258,B3,B4,-999.00,-999.00,0
149,258,C1,B2,62.16,-102.88,1
150,368,C1,B3,32.01,-92.18,1
150,368,C1,B4,17.73,-94.31,1
150,368,B3,B2,-999.00,-999.00,0
150,368,B3,B4,-999.00,-999.00,0
150,368,C1,B2,62.28,-100.24,1
151,258,C1,B3,32.13,-82.04,1
151,258,C1,B4,17.89,-86.37,1
151,258,B3,B2,-999.00,-999.00,0
151,258,B3,B4,-999.00,-999.00,0
151,258,C1,B2,62.28,-98.31,1
152,258,C1,B3,32.13,-83.60,1
152,258,C1,B4,17.92,-87.89,1
152,258,B3,B2,-999.00,-999.00,0
152,258,B3,B4,-999.00,-999.00,0
152,258,C1,B2,62.34,-97.53,1
153,258,C1,B3,32.12,-89.36,1
153,258,C1,B4,17.91,-88.71,1
153,258,B3,B2,-999.00,-999.00,0
153,258,B3,B4,-999.00,-999.00,0
153,258,C1,B2,62.23,-99.56,1
154,586,C1,B3,32.02,-93.04,1
154,586,C1,B4,17.73,-95.44,1
154,586,B3,B2,-999.00,-999.00,0
154,586,B3,B4,-999.00,-999.00,0
154,586,C1,B2,62.18,-100.56,1
155,258,C1,B3,31.98,-94.40,1
155,258,C1,B4,17.79,-92.33,1
155,258,B3,B2,-999.00,-999.00,0
155,258,B3,B4,-999.00,-999.00,0
155,258,C1,B2,62.17,-100.34,1
156,258,C1,B3,32.12,-88.63,1
156,258,C1,B4,17.95,-87.95,1
156,258,B3,B2,-999.00,-999.00,0
156,258,B3,B4,-999.00,-999.00,0
156,258,C1,B2,62.29,-97.29,1
157,258,C1,B3,32.20,-78.18,1
157,258,C1,B4,17.93,-92.15,1
157,258,B3,B2,-999.00,-999.00,0
157,258,B3,B4,-999.00,-999.00,0
157,258,C1,B2,62.31,-96.57,1
158,258,C1,B3,32.18,-84.50,1
158,258,C1,B4,17.91,-90.97,1
158,258,B3,B2,-999.00,-999.00,0
158,258,B3,B4,-999.00,-999.00,0
158,258,C1,B2,62.21,-100.04,1
159,258,C1,B3,32.07,-89.94,1
159,258,C1,B4,17.85,-91.66,1
159,258,B3,B2,-999.00,-999.00,0
159,258,B3,B4,-999.00,-999.00,0
159,258,C1,B2,62.13,-102.14,1
160,1006,C1,B3,32.04,-88.87,1
160,1006,C1,B4,17.76,-94.13,1
160,1006,B3,B2,-999.00,-999.00,0
160,1006,B3,B4,-999.00,-999.00,0
160,1006,C1,B2,62.13,-100.94,1
161,1101,C1,B3,32.05,-89.72,1
161,1101,C1,B4,17.77,-94.12,1
161,1101,B3,B2,-999.00,-999.00,0
161,1101,B3,B4,-999.00,-999.00,0
161,1101,C1,B2,-999.00,-999.00,0
162,394,C1,B3,32.25,-75.47,1
162,394,C1,B4,17.89,-92.29,1
162,394,B3,B2,-999.00,-999.00,0
162,394,B3,B4,14.42,-90.77,1
162,394,C1,B2,-999.00,-999.00,0
162,394,B4,B2,46.49,-100.94,1
163,1083,C1,B3,32.10,-88.13,1
163,1083,C1,B4,-999.00,-999.00,0
163,1083,B3,B2,-999.00,-999.00,0
163,1083,B3,B4,-999.00,-999.00,0
163,1083,C1,B2,-999.00,-999.00,0
163,1083,B4,B2,-999.00,-999.00,0
164,142,C1,B3,32.27,-89.30,1
164,142,C1,B4,-999.00,-999.00,0
164,142,B3,B2,-999.00,-999.00,0
164,142,B3,B4,-999.00,-999.00,0
164,142,C1,B2,-999.00,-999.00,0
164,142,B4,B2,-999.00,-999.00,0
165,477,C1,B3,32.25,-95.94,1
165,477,C1,B4,-999.00,-999.00,0
165,477,B3,B2,-999.00,-999.00,0
165,477,B3,B4,-999.00,-999.00,0
165,477,C1,B2,-999.00,-999.00,0
165,477,B4,B2,-999.00,-999.00,0
166,142,C1,B3,31.88,-92.53,1
166,142,C1,B4,-999.00,-999.00,0
166,142,B3,B2,-999.00,-999.00,0
166,142,B3,B4,-999.00,-999.00,0
166,142,C1,B2,-999.00,-999.00,0
166,142,B4,B2,-999.00,-999.00,0
167,143,C1,B3,31.76,-92.57,1
167,143,C1,B4,-999.00,-999.00,0
167,143,B3,B2,-999.00,-999.00,0
167,143,B3,B4,-999.00,-999.00,0
167,143,C1,B2,-999.00,-999.00,0
167,143,B4,B2,-999.00,-999.00,0
168,143,C1,B3,31.67,-91.53,1
168,143,C1,B4,-999.00,-999.00,0
168,143,B3,B2,-999.00,-999.00,0
168,143,B3,B4,-999.00,-999.00,0
168,143,C1,B2,-999.00,-999.00,0
168,143,B4,B2,-999.00,-999.00,0
169,143,C1,B3,31.60,-93.77,1
169,143,C1,B4,-999.00,-999.00,0
169,143,B3,B2,-999.00,-999.00,0
169,143,B3,B4,-999.00,-999.00,0
169,143,C1,B2,-999.00,-999.00,0
169,143,B4,B2,-999.00,-999.00,0
170,142,C1,B3,31.56,-93.30,1
170,142,C1,B4,-999.00,-999.00,0
170,142,B3,B2,-999.00,-999.00,0
170,142,B3,B4,-999.00,-999.00,0
170,142,C1,B2,-999.00,-999.00,0
170,142,B4,B2,-999.00,-999.00,0
171,143,C1,B3,31.29,-94.76,1
171,143,C1,B4,-999.00,-999.00,0
171,143,B3,B2,-999.00,-999.00,0
171,143,B3,B4,-999.00,-999.00,0
171,143,C1,B2,-999.00,-999.00,0
171,143,B4,B2,-999.00,-999.00,0
172,143,C1,B3,31.12,-93.50,1
172,143,C1,B4,-999.00,-999.00,0
172,143,B3,B2,-999.00,-999.00,0
172,143,B3,B4,-999.00,-999.00,0
172,143,C1,B2,-999.00,-999.00,0
172,143,B4,B2,-999.00,-999.00,0
173,252,C1,B3,30.97,-88.29,1
173,252,C1,B4,-999.00,-999.00,0
173,252,B3,B2,-999.00,-999.00,0
173,252,B3,B4,-999.00,-999.00,0
173,252,C1,B2,-999.00,-999.00,0
173,252,B4,B2,-999.00,-999.00,0
174,579,C1,B3,30.87,-83.04,1
174,579,C1,B4,-999.00,-999.00,0
174,579,B3,B2,-999.00,-999.00,0
174,579,B3,B4,12.96,-85.72,1
174,579,C1,B2,-999.00,-999.00,0
174,579,B4,B2,-999.00,-999.00,0
175,269,C1,B3,29.92,-89.61,1
175,269,C1,B4,-999.00,-999.00,0
175,269,B3,B2,-999.00,-999.00,0
175,269,B3,B4,12.70,-81.58,1
175,269,C1,B2,-999.00,-999.00,0
175,269,B4,B2,-999.00,-999.00,0
176,568,C1,B3,29.06,-90.57,1
176,568,C1,B4,-999.00,-999.00,0
176,568,B3,B2,-999.00,-999.00,0
176,568,B3,B4,12.13,-84.17,1
176,568,C1,B2,-999.00,-999.00,0
176,568,B4,B2,-999.00,-999.00,0
177,378,C1,B3,28.85,-87.48,1
177,378,C1,B4,-999.00,-999.00,0
177,378,B3,B2,-999.00,-999.00,0
177,378,B3,B4,11.70,-85.97,1
177,378,C1,B2,-999.00,-999.00,0
177,378,B4,B2,-999.00,-999.00,0
178,269,C1,B3,28.34,-86.43,1
178,269,C1,B4,-999.00,-999.00,0
178,269,B3,B2,-999.00,-999.00,0
178,269,B3,B4,11.43,-84.94,1
178,269,C1,B2,-999.00,-999.00,0
178,269,B4,B2,-999.00,-999.00,0
179,269,C1,B3,28.08,-91.14,1
179,269,C1,B4,-999.00,-999.00,0
179,269,B3,B2,-999.00,-999.00,0
179,269,B3,B4,11.27,-84.25,1
179,269,C1,B2,-999.00,-999.00,0
179,269,B4,B2,-999.00,-999.00,0
180,269,C1,B3,27.79,-93.63,1
180,269,C1,B4,-999.00,-999.00,0
180,269,B3,B2,-999.00,-999.00,0
180,269,B3,B4,10.99,-86.02,1
180,269,C1,B2,-999.00,-999.00,0
180,269,B4,B2,-999.00,-999.00,0
181,269,C1,B3,27.51,-92.97,1
181,269,C1,B4,-999.00,-999.00,0
181,269,B3,B2,-999.00,-999.00,0
181,269,B3,B4,10.72,-89.18,1
181,269,C1,B2,-999.00,-999.00,0
181,269,B4,B2,-999.00,-999.00,0
182,269,C1,B3,27.18,-95.97,1
182,269,C1,B4,-999.00,-999.00,0
182,269,B3,B2,-999.00,-999.00,0
182,269,B3,B4,10.62,-88.92,1
182,269,C1,B2,-999.00,-999.00,0
182,269,B4,B2,-999.00,-999.00,0
183,269,C1,B3,26.76,-97.97,1
183,269,C1,B4,-999.00,-999.00,0
183,269,B3,B2,-999.00,-999.00,0
183,269,B3,B4,10.68,-82.42,1
183,269,C1,B2,-999.00,-999.00,0
183,269,B4,B2,-999.00,-999.00,0
184,269,C1,B3,26.93,-93.12,1
184,269,C1,B4,-999.00,-999.00,0
184,269,B3,B2,-999.00,-999.00,0
184,269,B3,B4,10.34,-85.16,1
184,269,C1,B2,-999.00,-999.00,0
184,269,B4,B2,-999.00,-999.00,0
185,378,C1,B3,26.55,-97.91,1
185,378,C1,B4,-999.00,-999.00,0
185,378,B3,B2,-999.00,-999.00,0
185,378,B3,B4,10.33,-83.52,1
185,378,C1,B2,-999.00,-999.00,0
185,378,B4,B2,-999.00,-999.00,0
186,269,C1,B3,26.14,-98.68,1
186,269,C1,B4,-999.00,-999.00,0
186,269,B3,B2,-999.00,-999.00,0
186,269,B3,B4,10.36,-83.24,1
186,269,C1,B2,-999.00,-999.00,0
186,269,B4,B2,-999.00,-999.00,0
187,830,C1,B3,26.01,-99.71,1
187,830,C1,B4,-999.00,-999.00,0
187,830,B3,B2,-999.00,-999.00,0
187,830,B3,B4,10.40,-88.17,1
187,830,C1,B2,-999.00,-999.00,0
187,830,B4,B2,-999.00,-999.00,0
188,890,C1,B3,298.77,-85.45,1
188,890,C1,B4,-999.00,-999.00,0
188,890,B3,B2,-999.00,-999.00,0
188,890,B3,B4,-999.00,-999.00,0
188,890,C1,B2,-999.00,-999.00,0
188,890,B4,B2,-999.00,-999.00,0
189,1382,C1,B3,25.34,-97.82,1
189,1382,C1,B4,17.77,-93.73,1
189,1382,B3,B2,-999.00,-999.00,0
189,1382,B3,B4,-999.00,-999.00,0
189,1382,C1,B2,-999.00,-999.00,0
189,1382,B4,B2,-999.00,-999.00,0
190,200,C1,B3,25.58,-91.00,1
190,200,C1,B4,17.82,-91.99,1
190,200,B3,B2,-999.00,-999.00,0
190,200,B3,B4,-999.00,-999.00,0
190,200,C1,B2,-999.00,-999.00,0
190,200,B4,B2,-999.00,-999.00,0
191,201,C1,B3,25.59,-89.61,1
191,201,C1,B4,17.87,-89.60,1
191,201,B3,B2,-999.00,-999.00,0
191,201,B3,B4,-999.00,-999.00,0
191,201,C1,B2,-999.00,-999.00,0
191,201,B4,B2,-999.00,-999.00,0
192,200,C1,B3,25.43,-98.07,1
192,200,C1,B4,17.92,-88.76,1
192,200,B3,B2,-999.00,-999.00,0
192,200,B3,B4,-999.00,-999.00,0
192,200,C1,B2,-999.00,-999.00,0
192,200,B4,B2,-999.00,-999.00,0
193,201,C1,B3,25.52,-98.09,1
193,201,C1,B4,17.94,-88.10,1
193,201,B3,B2,-999.00,-999.00,0
193,201,B3,B4,-999.00,-999.00,0
193,201,C1,B2,-999.00,-999.00,0
193,201,B4,B2,-999.00,-999.00,0
194,201,C1,B3,25.70,-95.31,1
194,201,C1,B4,17.90,-86.19,1
194,201,B3,B2,-999.00,-999.00,0
194,201,B3,B4,-999.00,-999.00,0
194,201,C1,B2,-999.00,-999.00,0
194,201,B4,B2,-999.00,-999.00,0
195,200,C1,B3,25.72,-91.53,1
195,200,C1,B4,17.94,-88.08,1
195,200,B3,B2,-999.00,-999.00,0
195,200,B3,B4,-999.00,-999.00,0
195,200,C1,B2,-999.00,-999.00,0
195,200,B4,B2,-999.00,-999.00,0
196,310,C1,B3,25.65,-91.77,1
196,310,C1,B4,17.79,-94.34,1
196,310,B3,B2,-999.00,-999.00,0
196,310,B3,B4,-999.00,-999.00,0
196,310,C1,B2,-999.00,-999.00,0
196,310,B4,B2,-999.00,-999.00,0
197,200,C1,B3,25.80,-83.47,1
197,200,C1,B4,17.75,-94.68,1
197,200,B3,B2,-999.00,-999.00,0
197,200,B3,B4,-999.00,-999.00,0
197,200,C1,B2,-999.00,-999.00,0
197,200,B4,B2,-999.00,-999.00,0
198,201,C1,B3,25.78,-93.42,1
198,201,C1,B4,17.82,-90.82,1
198,201,B3,B2,-999.00,-999.00,0
198,201,B3,B4,-999.00,-999.00,0
198,201,C1,B2,-999.00,-999.00,0
198,201,B4,B2,-999.00,-999.00,0
199,200,C1,B3,25.93,-99.37,1
199,200,C1,B4,17.93,-89.29,1
199,200,B3,B2,-999.00,-999.00,0
199,200,B3,B4,-999.00,-999.00,0
199,200,C1,B2,-999.00,-999.00,0
199,200,B4,B2,-999.00,-999.00,0
200,201,C1,B3,25.92,-100.82,1
200,201,C1,B4,17.93,-88.96,1
200,201,B3,B2,-999.00,-999.00,0
200,201,B3,B4,-999.00,-999.00,0
200,201,C1,B2,-999.00,-999.00,0
200,201,B4,B2,-999.00,-999.00,0
201,201,C1,B3,25.81,-99.82,1
201,201,C1,B4,17.89,-88.51,1
201,201,B3,B2,-999.00,-999.00,0
201,201,B3,B4,-999.00,-999.00,0
201,201,C1,B2,-999.00,-999.00,0
201,201,B4,B2,-999.00,-999.00,0
202,310,C1,B3,25.77,-101.08,1
202,310,C1,B4,17.76,-94.09,1
202,310,B3,B2,-999.00,-999.00,0
202,310,B3,B4,-999.00,-999.00,0
202,310,C1,B2,-999.00,-999.00,0
202,310,B4,B2,-999.00,-999.00,0
203,948,C1,B3,25.72,-98.52,1
203,948,C1,B4,17.79,-97.38,1
203,948,B3,B2,-999.00,-999.00,0
203,948,B3,B4,-999.00,-999.00,0
203,948,C1,B2,-999.00,-999.00,0
203,948,B4,B2,-999.00,-999.00,0
204,1538,C1,B3,25.75,-102.40,1
204,1538,C1,B4,-999.00,-999.00,0
204,1538,B3,B2,35.40,-93.60,1
204,1538,B3,B4,-999.00,-999.00,0
204,1538,C1,B2,-999.00,-999.00,0
204,1538,B4,B2,-999.00,-999.00,0
205,528,C1,B3,25.78,-103.00,1
205,528,C1,B4,17.89,-88.77,1
205,528,B3,B2,-999.00,-999.00,0
205,528,B3,B4,-999.00,-999.00,0
205,528,C1,B2,-999.00,-999.00,0
205,528,B4,B2,-999.00,-999.00,0
206,200,C1,B3,25.72,-100.74,1
206,200,C1,B4,17.82,-93.78,1
206,200,B3,B2,-999.00,-999.00,0
206,200,B3,B4,-999.00,-999.00,0
206,200,C1,B2,-999.00,-999.00,0
206,200,B4,B2,-999.00,-999.00,0
207,201,C1,B3,25.74,-98.46,1
207,201,C1,B4,17.77,-93.45,1
207,201,B3,B2,-999.00,-999.00,0
207,201,B3,B4,-999.00,-999.00,0
207,201,C1,B2,-999.00,-999.00,0
207,201,B4,B2,-999.00,-999.00,0
208,746,C1,B3,25.86,-102.72,1
208,746,C1,B4,17.92,-91.51,1
208,746,B3,B2,-999.00,-999.00,0
208,746,B3,B4,-999.00,-999.00,0
208,746,C1,B2,-999.00,-999.00,0
208,746,B4,B2,-999.00,-999.00,0
209,637,C1,B3,25.74,-100.78,1
209,637,C1,B4,17.81,-93.17,1
209,637,B3,B2,-999.00,-999.00,0
209,637,B3,B4,-999.00,-999.00,0
209,637,C1,B2,-999.00,-999.00,0
209,637,B4,B2,-999.00,-999.00,0
210,200,C1,B3,25.73,-99.82,1
210,200,C1,B4,17.81,-91.76,1
210,200,B3,B2,-999.00,-999.00,0
210,200,B3,B4,-999.00,-999.00,0
210,200,C1,B2,-999.00,-999.00,0
210,200,B4,B2,-999.00,-999.00,0
211,201,C1,B3,25.84,-98.99,1
211,201,C1,B4,17.89,-87.84,1
211,201,B3,B2,-999.00,-999.00,0
211,201,B3,B4,-999.00,-999.00,0
211,201,C1,B2,-999.00,-999.00,0
211,201,B4,B2,-999.00,-999.00,0
212,419,C1,B3,25.81,-103.66,1
212,419,C1,B4,17.89,-91.38,1
212,419,B3,B2,-999.00,-999.00,0
212,419,B3,B4,-999.00,-999.00,0
212,419,C1,B2,-999.00,-999.00,0
212,419,B4,B2,-999.00,-999.00,0
213,200,C1,B3,25.86,-102.67,1
213,200,C1,B4,17.91,-91.64,1
213,200,B3,B2,-999.00,-999.00,0
213,200,B3,B4,-999.00,-999.00,0
213,200,C1,B2,-999.00,-999.00,0
213,200,B4,B2,-999.00,-999.00,0
214,529,C1,B3,25.80,-102.20,1
214,529,C1,B4,17.90,-88.27,1
214,529,B3,B2,-999.00,-999.00,0
214,529,B3,B4,-999.00,-999.00,0
214,529,C1,B2,-999.00,-999.00,0
214,529,B4,B2,-999.00,-999.00,0
215,200,C1,B3,25.78,-102.45,1
215,200,C1,B4,17.91,-86.71,1
215,200,B3,B2,-999.00,-999.00,0
215,200,B3,B4,-999.00,-999.00,0
215,200,C1,B2,-999.00,-999.00,0
215,200,B4,B2,-999.00,-999.00,0
216,1193,C1,B3,25.90,-107.11,1
216,1193,C1,B4,-999.00,-999.00,0
216,1193,B3,B2,-999.00,-999.00,0
216,1193,B3,B4,-999.00,-999.00,0
216,1193,C1,B2,-999.00,-999.00,0
216,1193,B4,B2,-999.00,-999.00,0
217,252,C1,B3,25.71,-104.04,1
217,252,C1,B4,-999.00,-999.00,0
217,252,B3,B2,-999.00,-999.00,0
217,252,B3,B4,-999.00,-999.00,0
217,252,C1,B2,-999.00,-999.00,0
217,252,B4,B2,-999.00,-999.00,0
218,142,C1,B3,25.88,-101.83,1
218,142,C1,B4,-999.00,-999.00,0
218,142,B3,B2,-999.00,-999.00,0
218,142,B3,B4,-999.00,-999.00,0
218,142,C1,B2,-999.00,-999.00,0
218,142,B4,B2,-999.00,-999.00,0
219,1383,C1,B3,-999.00,-999.00,0
219,1383,C1,B4,17.96,-87.90,1
219,1383,B3,B2,-999.00,-999.00,0
219,1383,B3,B4,-999.00,-999.00,0
219,1383,C1,B2,62.26,-97.49,1
219,1383,B4,B2,-999.00,-999.00,0
220,258,C1,B3,25.77,-101.74,1
220,258,C1,B4,17.93,-86.05,1
220,258,B3,B2,-999.00,-999.00,0
220,258,B3,B4,-999.00,-999.00,0
220,258,C1,B2,62.27,-97.42,1
220,258,B4,B2,-999.00,-999.00,0
221,913,C1,B3,25.67,-108.27,1
221,913,C1,B4,17.88,-93.66,1
221,913,B3,B2,-999.00,-999.00,0
221,913,B3,B4,-999.00,-999.00,0
221,913,C1,B2,62.29,-95.69,1
221,913,B4,B2,-999.00,-999.00,0
222,882,C1,B3,25.71,-102.27,1
222,882,C1,B4,17.91,-85.61,1
222,882,B3,B2,-999.00,-999.00,0
222,882,B3,B4,-999.00,-999.00,0
222,882,C1,B2,62.28,-96.55,1
222,882,B4,B2,46.42,-101.22,1
223,472,C1,B3,25.82,-104.93,1
223,472,C1,B4,17.91,-92.65,1
223,472,B3,B2,-999.00,-999.00,0
223,472,B3,B4,-999.00,-999.00,0
223,472,C1,B2,62.24,-97.03,1
223,472,B4,B2,46.47,-100.57,1
224,1662,C1,B3,-999.00,-999.00,0
224,1662,C1,B4,17.91,-90.22,1
224,1662,B3,B2,-999.00,-999.00,0
224,1662,B3,B4,-999.00,-999.00,0
224,1662,C1,B2,62.26,-97.69,1
224,1662,B4,B2,46.51,-100.11,1
225,620,C1,B3,25.80,-102.10,1
225,620,C1,B4,17.94,-84.17,1
225,620,B3,B2,35.45,-91.71,1
225,620,B3,B4,-999.00,-999.00,0
225,620,C1,B2,62.23,-96.83,1
225,620,B4,B2,46.44,-101.42,1
226,1274,C1,B3,25.85,-103.68,1
226,1274,C1,B4,17.93,-89.12,1
226,1274,B3,B2,35.46,-93.86,1
226,1274,B3,B4,-999.00,-999.00,0
226,1274,C1,B2,62.28,-98.29,1
226,1274,B4,B2,46.54,-101.05,1
227,1274,C1,B3,25.84,-100.74,1
227,1274,C1,B4,17.89,-92.72,1
227,1274,B3,B2,35.50,-92.78,1
227,1274,B3,B4,-999.00,-999.00,0
227,1274,C1,B2,62.29,-96.13,1
227,1274,B4,B2,46.51,-100.32,1
228,510,C1,B3,25.83,-101.92,1
228,510,C1,B4,17.90,-88.22,1
228,510,B3,B2,35.43,-91.86,1
228,510,B3,B4,-999.00,-999.00,0
228,510,C1,B2,62.26,-97.31,1
228,510,B4,B2,46.45,-100.88,1
229,729,C1,B3,25.82,-104.98,1
229,729,C1,B4,17.93,-90.80,1
229,729,B3,B2,35.48,-93.30,1
229,729,B3,B4,-999.00,-999.00,0
229,729,C1,B2,62.32,-97.06,1
229,729,B4,B2,46.44,-103.23,1
230,1083,C1,B3,25.77,-102.54,1
230,1083,C1,B4,-999.00,-999.00,0
230,1083,B3,B2,-999.00,-999.00,0
230,1083,B3,B4,-999.00,-999.00,0
230,1083,C1,B2,62.22,-98.96,1
230,1083,B4,B2,-999.00,-999.00,0
231,946,C1,B3,25.86,-101.76,1
231,946,C1,B4,17.90,-90.80,1
231,946,B3,B2,-999.00,-999.00,0
231,946,B3,B4,-999.00,-999.00,0
231,946,C1,B2,62.27,-97.22,1
231,946,B4,B2,46.57,-103.26,1
232,1164,C1,B3,25.83,-101.53,1
232,1164,C1,B4,17.82,-90.02,1
232,1164,B3,B2,35.50,-92.05,1
232,1164,B3,B4,-999.00,-999.00,0
232,1164,C1,B2,62.24,-99.80,1
232,1164,B4,B2,46.65,-106.54,1
233,1444,C1,B3,25.72,-103.18,1
233,1444,C1,B4,17.79,-93.25,1
233,1444,B3,B2,-999.00,-999.00,0
233,1444,B3,B4,-999.00,-999.00,0
233,1444,C1,B2,62.26,-101.11,1
233,1444,B4,B2,-999.00,-999.00,0
234,1657,C1,B3,25.77,-103.34,1
234,1657,C1,B4,17.80,-92.46,1
234,1657,B3,B2,-999.00,-999.00,0
234,1657,B3,B4,-999.00,-999.00,0
234,1657,C1,B2,-999.00,-999.00,0
234,1657,B4,B2,-999.00,-999.00,0
235,435,C1,B3,25.79,-101.22,1
235,435,C1,B4,17.95,-87.72,1
235,435,B3,B2,-999.00,-999.00,0
235,435,B3,B4,-999.00,-999.00,0
235,435,C1,B2,-999.00,-999.00,0
235,435,B4,B2,46.40,-100.32,1
236,765,C1,B3,25.79,-102.21,1
236,765,C1,B4,17.90,-91.37,1
236,765,B3,B2,-999.00,-999.00,0
236,765,B3,B4,-999.00,-999.00,0
236,765,C1,B2,-999.00,-999.00,0
236,765,B4,B2,45.46,-98.55,1
237,326,C1,B3,25.80,-99.29,1
237,326,C1,B4,17.87,-89.70,1
237,326,B3,B2,-999.00,-999.00,0
237,326,B3,B4,-999.00,-999.00,0
237,326,C1,B2,-999.00,-999.00,0
237,326,B4,B2,45.18,-94.24,1
238,684,C1,B3,25.77,-103.20,1
238,684,C1,B4,17.95,-84.74,1
238,684,B3,B2,-999.00,-999.00,0
238,684,B3,B4,13.42,-91.95,1
238,684,C1,B2,-999.00,-999.00,0
238,684,B4,B2,44.21,-99.44,1
239,1068,C1,B3,25.87,-101.75,1
239,1068,C1,B4,17.92,-89.71,1
239,1068,B3,B2,-999.00,-999.00,0
239,1068,B3,B4,13.48,-91.43,1
239,1068,C1,B2,-999.00,-999.00,0
239,1068,B4,B2,43.07,-100.92,1
240,1254,C1,B3,-999.00,-999.00,0
240,1254,C1,B4,17.92,-89.86,1
240,1254,B3,B2,30.42,-94.55,1
240,1254,B3,B4,13.44,-91.00,1
240,1254,C1,B2,-999.00,-999.00,0
240,1254,B4,B2,41.18,-99.97,1
241,792,C1,B3,-999.00,-999.00,0
241,792,C1,B4,17.83,-89.32,1
241,792,B3,B2,29.12,-101.25,1
241,792,B3,B4,13.43,-92.29,1
241,792,C1,B2,-999.00,-999.00,0
241,792,B4,B2,39.91,-97.37,1
242,463,C1,B3,-999.00,-999.00,0
242,463,C1,B4,17.88,-92.32,1
242,463,B3,B2,28.58,-97.99,1
242,463,B3,B4,13.49,-91.33,1
242,463,C1,B2,-999.00,-999.00,0
242,463,B4,B2,39.13,-91.52,1
243,790,C1,B3,-999.00,-999.00,0
243,790,C1,B4,17.88,-89.20,1
243,790,B3,B2,-999.00,-999.00,0
243,790,B3,B4,13.47,-90.99,1
243,790,C1,B2,-999.00,-999.00,0
243,790,B4,B2,38.18,-98.22,1
244,1712,C1,B3,25.80,-99.47,1
244,1712,C1,B4,-999.00,-999.00,0
